;id;name;startDate;endDate
14579;cse0i0vasv2oin90n50b3ophw;2021/2022;2021-12-08Z;2022-03-23Z
14580;4zygsnd8p1k274ldza0hz8y6s;2020/2021;2021-01-09Z;2021-03-17Z
14581;3gjaml5xnasdlfud1u60wqdck;2019/2020;2020-01-11Z;2021-01-06Z
14582;eyji8sxrsu5q9veubgs9gfq50;2022/2023;2022-09-09Z;2023-06-04Z
14583;35ddvmrqdpi8114qi61uh0f84;2021/2022;2021-09-09Z;2022-05-22Z
14584;8wh3cfycf0a87puu9mmv6blzo;2020/2021;2020-09-26Z;2021-05-23Z
14585;66mh9n34328nn0kdrboveuf6y;2019/2020;2019-09-07Z;2020-08-01Z
14586;2xz8suhuxch3hfk2mmx0u30bu;2018/2019;2018-09-08Z;2019-05-25Z
14587;2pz6bn1qw9kffr5lqac5m1yw9;2017/2018;2017-09-02Z;2018-05-20Z
14588;emgx62uzuuvd6m8rnfhua4qg9;2016/2017;2016-09-03Z;2017-05-28Z
14589;arfw3ablapyj0onc6lmpuscmh;2015/2016;2015-09-05Z;2016-05-22Z
14590;b6ylnhfvpqaga3eijq8z6ouz9;2014/2015;2014-09-06Z;2015-05-31Z
14591;4agcg2lzfmu7x5zzfakrwta12;2013/2014;2013-09-01Z;2014-05-18Z
14592;dv6a2taf00ey50d81jvli91at;2012/2013;2012-08-25Z;2013-05-26Z
14593;dsqbcnnpt0mv2vj3ch33l62tx;2011/2012;2011-08-27Z;2012-05-20Z
14594;8rvsxlu8epcrnj42ml42uee39;2010/2011;2010-09-04Z;2011-05-22Z
14595;6crzo7ml5bm841p3yakjnst05;2009/2010;2009-10-17Z;2010-05-16Z
14596;8naswme6k7rhv6na8rr2vkmad;2008/2009;2008-08-30Z;2009-05-31Z
14597;77h53yecf9vkl8q0bydz5joph;2007/2008;2007-12-07Z;2008-05-18Z
14598;30e5su0rg24hgzi0zg6bfl4gl;2006/2007;2006-12-21Z;2007-05-27Z
14599;2od4b7s87pc83yf0k6sf6iml1;2005/2006;2005-10-26Z;2006-05-14Z
14600;756139q4mx9q4zcr8us2sjbh1;2004/2005;2004-12-21Z;2005-05-29Z
14601;cdyxoo461vjotqkeukg69tzo;2022/2023;2022-10-29Z;2023-05-27Z
14602;8dom25zb3c9a9p91bla8mb5ec;2021/2022;2022-01-08Z;2022-05-28Z
14603;tzvqv1nby07vuap94oj86u7e;2020/2021;2021-04-02Z;2021-04-02Z
14604;aoopu1akt6gu44u677k2bofe;2019/2020;2019-12-18Z;2021-01-12Z
14605;605al8g9mxtbkznb84rs31hm2;2018/2019;2018-12-22Z;2019-05-18Z
14606;dvbao60xrcnci9gy8752f9jl6;2017/2018;2018-01-07Z;2018-05-27Z
14607;8pa7ehtyem9urvjkum0nbgbo4;2022/2023;2023-05-28Z;2023-06-05Z
14608;cizuyxhofxnrv7kldc0w51l3o;2021/2022;2022-05-28Z;2022-06-26Z
14609;8ssdhgi9dazot89k9m4ex0f84;2022/2023;2022-10-10Z;2023-04-30Z
14610;etx4vqwv2an6zxskmjl4f8104;2022;2022-03-13Z;2022-07-10Z
14611;c7jaa1gz8t87e2ewuutfmmhw4;2021;2021-09-26Z;2021-12-19Z
14612;91rhylkggs9i7gwemy6yp5w16;2019/2020;2019-10-20Z;2020-03-08Z
14613;414crebouyxygjpsflojs082x;2018/2019;2018-09-30Z;2019-02-11Z
14614;e9idne6vekpekcy7x27xji2mt;2015;2015-09-20Z;2015-12-20Z
14615;5frq30nlozzpdfv6n58za3dds;2014;2014-04-05Z;2014-08-30Z
14616;5zt0et3np4la2kfiz8msz3xdm;2013;2013-04-06Z;2013-09-30Z
14617;aun87j8gnwcue2v4ovyksopud;2012;2012-04-20Z;2012-09-18Z
14618;arjyjqd09zwrogoyd4twd1z2t;2011;2011-04-03Z;2011-08-22Z
14619;dsi14q0ijppe8rs25us853c2d;2010;2010-10-30Z;2010-12-12Z
14620;3m15xddyisbh5qps2d7x3tqz9;2009;2009-05-22Z;2009-09-06Z
14621;6x5y27g1h1xnscui0avdy9b10;2023;2023-01-27Z;2023-04-26Z
14622;1y3opqckqun1w1qxri6iljw2c;2022;2022-01-14Z;2022-03-18Z
14623;8l7g9ru578baluskivtyrrbis;2021;2021-01-25Z;2021-10-22Z
14624;42ttdivs2n97me78abjz1c222;2020;2020-02-05Z;2020-12-18Z
14625;7whghyvslbvg7o4fov6xs9ene;2019;2019-04-11Z;2019-05-16Z
14626;9aix6k9v3njefnssd27kqzy09;2018;2018-04-10Z;2018-05-19Z
14627;beqzlle1cfsoyheankwhzxey1;2017;2017-04-09Z;2017-05-19Z
14628;n8hdoyhr10x3lnbr3zshifop;2016;2016-04-18Z;2016-05-20Z
14629;au46aqx9o0rbja27g3vf8lv4l;2015;2015-04-24Z;2015-05-23Z
14630;6xddpk55dae13gkdqddsyocvv;2014;2014-04-21Z;2014-05-17Z
14631;c0p90woofbuv4vvm96l27yjd6;2013;2013-04-22Z;2013-05-18Z
14632;3uijui67exg9gkr21xwoatgwl;2012;2012-04-15Z;2012-05-12Z
14633;1zsoknv4bx9h91bfbzb4yst79;2011;2011-04-21Z;2011-05-21Z
14634;3bwe5d2ej9xb95ckf8fyachcl;2010;2010-04-15Z;2010-05-15Z
14635;amu4bntuopx7bb3auj196yh1x;2009;2009-04-29Z;2009-05-16Z
14636;eyffttjkdye1idzkcn4gzvmdw;2023;2023-03-19Z;2023-03-19Z
14637;epxds5twf914hq1be9h8f2o7o;2021/2022;2022-03-19Z;2022-03-19Z
14638;blotz73qrr7j4j00xieie9x5g;2020/2021;2021-05-04Z;2021-05-04Z
14639;e0gsxrslmy7iduqv43ppreezu;2019/2020;2020-08-28Z;2020-08-28Z
14640;641029jfwflm562kzln9yghgq;2018/2019;2019-04-17Z;2019-04-17Z
14641;chymgch2e63rtx28zli8pydbd;2017/2018;2018-04-14Z;2018-04-14Z
14642;e4i76imq4ooilpt70tyt3no4p;2016/2017;2017-04-19Z;2017-04-19Z
14643;csjgssrsqzsdfh36c0wd7azyn;2012/2013;2013-04-21Z;2013-04-21Z
14644;83fq8c8iu4lc6h207jgnshz9x;2011/2012;2012-04-20Z;2012-04-20Z
14645;bfhij38gllg7pfx5dam37rhuc;2022/2023;2023-04-03Z;2023-05-08Z
14646;5yx5ah7whv6dmsx7k1eyf91ck;2021/2022;2022-04-03Z;2022-05-08Z
14647;de8zkevtrxm479cpm3b4lq2vo;2020/2021;2021-04-15Z;2021-05-05Z
14648;6d7oum5alnevqzlqepktut990;2022/2023;2022-09-19Z;2023-03-28Z
14649;6m1x8laonja9q2fcls4cf1yxg;2021/2022;2021-09-05Z;2022-03-28Z
14650;edmarcz09ljtzy73p1adxjis;2020/2021;2020-09-25Z;2021-03-26Z
14651;1kuevl6rhlszv0bqg5wrgntre;2019/2020;2019-10-11Z;2020-10-10Z
14652;5q1tgjq2cyrxtyzso17vkoi96;2018/2019;2018-09-08Z;2019-01-31Z
14653;enmfh9435j9223mdv07xq7xbe;2017/2018;2017-10-03Z;2017-12-19Z
14654;ashbkbtpjm8z3dhrv8cb484e2;2013/2014;2013-10-08Z;2014-03-15Z
14655;6flf13fo8fo5c44x1u20gijth;2012/2013;2012-10-06Z;2013-03-24Z
14656;3yqnpj68sp7dnwwbesschrrh1;2011/2012;2011-10-07Z;2012-03-02Z
14657;boayvwokkec36txpcdlvhqdp1;2010/2011;2010-11-18Z;2010-12-23Z
14658;3h5nw9tkr35koderj99th3s44;2023;2023-02-09Z;2023-04-06Z
14659;6dnap7kuj6ya09wdpfiemnq7e;2021;2021-02-18Z;2021-02-26Z
14660;6u5vo89aadsdxwz2uxb4wfdka;2020;2020-01-10Z;2020-01-17Z
14661;8ti2ij5zif8na70bjdqwde8rt;2018;2018-04-21Z;2018-04-27Z
14662;5zfrptrx5dub9pluh6zgnvb3d;2017;2017-04-20Z;2017-04-29Z
14663;bbilq6rzeb050d73tjykujuuh;2016;2016-04-24Z;2016-04-29Z
14664;1n4b39kdirgpmyqe7am9999ed;2015;2015-04-26Z;2015-05-01Z
14665;kf1wgw5vycbi6qtpu5jfirt1;2014;2014-04-19Z;2014-04-26Z
14666;978nps2r8m0j3lfrp71widvub;2013;2013-04-27Z;2013-05-04Z
14667;3uelbye63sin7j9dulgadmk7p;2012;2012-04-21Z;2012-04-26Z
14668;1mhzgnt636bfb60lcao9s0q8l;2011;2011-04-24Z;2011-04-29Z
14669;dgh8gtt6nut46biaru591kglw;2022/2023;2022-12-26Z;2023-04-30Z
14670;2208ypff6nxd84mayezfriyhg;2021/2022;2021-09-17Z;2022-03-16Z
14671;f6i2qvec2dkqmg81ighrvgus;2022/2023;2022-08-26Z;2023-04-14Z
14672;9y9f7a7f14mtpvfjmuqbenlec;2021/2022;2021-09-14Z;2022-03-13Z
14673;d69zgzte4nr5e2kny5offqntg;2020/2021;2020-10-20Z;2021-04-11Z
14674;1p0tglaps9ngugsc0kv92c3fu;2019/2020;2019-09-18Z;2020-08-23Z
14675;4co6bll0jbkeubl7omj2tr78q;2018/2019;2018-09-19Z;2019-04-10Z
14676;740kdrwcijp10kyiakwl3k5pl;2017/2018;2017-09-20Z;2018-04-05Z
14677;du8ngm9650ebx8s0any4obgmh;2016/2017;2016-09-16Z;2017-04-03Z
14678;3xubuw0is86ucy0lv1j9gpvqh;2015/2016;2015-09-20Z;2016-04-11Z
14679;cu5y0448g64srb3m1h6jnc4id;2014/2015;2014-09-20Z;2015-04-17Z
14680;3pny9pt3y4zlkf2wrs2bk87fh;2013/2014;2013-09-21Z;2014-04-07Z
14681;bbp82whqfuaab8rsdycksiklx;2012/2013;2012-11-21Z;2013-04-16Z
14682;csonh6075c6etjhih1e3fg15h;2011/2012;2011-11-17Z;2012-04-02Z
14683;97srigiehg6ij1eje5q526ehh;2010/2011;2010-09-27Z;2011-04-11Z
14684;cz2wmn69lmiwf46gow9x1uac5;2008/2009;2008-10-27Z;2009-04-16Z
14685;990a3fi4dt4y23wj0v3tp4okq;2020;2020-09-17Z;2020-09-17Z
14686;6rgbegvhr1tyslw83pdtpfqsq;2019;2019-08-17Z;2019-08-17Z
14687;77izhdbslzkn42qo67ur829uy;2018;2018-08-01Z;2018-08-01Z
14688;33jp4i1t0l7c4zmwdpcje6meh;2017;2017-09-09Z;2017-09-09Z
14689;b4dumqfncqooh5sdvbz1f2cx5;2016;2016-09-12Z;2016-09-12Z
14690;7fvlh7us1ybowjuoggkknpsr9;2015;2016-01-21Z;2016-01-21Z
14691;aaghui2okqukaknlmo5van2z9;2014;2014-08-13Z;2014-08-13Z
14692;e9dxnus249rueucr63gfnafig;2013;2013-07-20Z;2013-09-07Z
14693;2uvzr0x6kozeoobe2igov0qfp;2012;2012-07-25Z;2012-08-14Z
14694;1qwgwq1omwka76sbjbm9n25sl;2011;2011-08-03Z;2011-08-24Z
14695;2s2jqucx40cj1wx2yqty61fx1;2010;2010-08-15Z;2010-09-05Z
14696;ddqwk5j7c0wv1smg7x2ez0l5g;2022/2023;2022-08-01Z;2023-05-09Z
14697;4fv4wpwi96ffwd4cnbo2i2p78;2021/2022;2021-09-11Z;2022-03-11Z
14698;3lsa8jajslmvep49d76vvk2s4;2020/2021;2020-09-03Z;2021-04-10Z
14699;20jd5khe8ydq03ot5nfhpr2i2;2019/2020;2019-08-21Z;2020-08-21Z
14700;99rfvjow1dm1fwxart2lj9jl6;2018/2019;2018-08-04Z;2019-04-13Z
14701;1qym4wqs15c5yb9szsfrfb9pl;2017/2018;2017-09-15Z;2018-04-08Z
14702;9ljq5xj3wduvoxuc13chfuprd;2016/2017;2016-09-15Z;2017-04-15Z
14703;3r64fbuiwkqakw3scxkisl52h;2015/2016;2015-09-11Z;2016-04-16Z
14704;dobq5mkpeq5n21qkf28vo1bkl;2014/2015;2014-08-21Z;2015-04-16Z
14705;8452qcjv81bpi3tjycv1we2m3;2013/2014;2013-09-13Z;2014-04-11Z
14706;2uqefzsmun29re8l63xwcxrdh;2012/2013;2012-09-15Z;2013-04-18Z
14707;2impaxkzyacpcfy2tv1ncm6z9;2011/2012;2011-09-16Z;2012-04-13Z
14708;b9cjtz51cjfmtlgobs88i1byt;2010/2011;2010-09-13Z;2011-05-05Z
14709;9nbve36f7gwg3fhj6hhcnqad;2009/2010;2009-09-12Z;2010-04-10Z
14710;c7z5envxc2hlysbv7a3pov1ed;2008/2009;2008-09-13Z;2009-04-17Z
14711;ewir1szf2up5mjtunn7wvvwet;2007/2008;2007-09-09Z;2008-04-01Z
14712;8jy7bpa03ojb7s4u6srwpi8k5;2006/2007;2006-09-07Z;2007-04-15Z
14713;9pvq11uw8uesgum12pbw5obf9;2005/2006;2005-09-16Z;2006-04-03Z
14714;ee175p8g9kbsnpezvc44py7rp;2004/2005;2004-09-23Z;2005-04-25Z
14715;97hixdp0jtahtjmabdnva1bf8;2020/2021;2020-10-22Z;2021-05-05Z
14716;92cqznh13mlr2acnzlor53snp;2011;2011-04-02Z;2011-09-16Z
14717;vbjgxf7wred3j7l9hqu68gr9;2010;2010-05-22Z;2010-11-01Z
14718;6qc1dspnoimdsbhgrnhxi9as5;2009;2009-04-04Z;2009-11-01Z
14719;6eu4eoso8axk9gwvty0fabxlh;2008;2008-06-21Z;2008-11-11Z
14720;cbz2latt9l0quvh6jdv2xx2xg;2023;2023-07-29Z;2023-11-13Z
14721;5v1qn34jpqtvumemyp1yo51ck;2022;2022-07-29Z;2022-11-13Z
14722;e9qp6bmh8ee8gyhe0l2g5uwpg;2021;2021-07-23Z;2021-11-28Z
14723;11nhud4ewljdje6vay96jqaga;2020;2020-08-10Z;2020-12-06Z
14724;48qccq3rp9jhi7vpsu6z6ajca;2019;2019-08-09Z;2019-11-03Z
14725;b39eqz77w7abm1eunol3b0l7u;2018;2018-08-10Z;2018-11-04Z
14726;cncj98s3wxr8gdxzhyie58d0p;2017;2017-08-11Z;2017-11-05Z
14727;c2kq5i185m4tttohgn29nswyx;2016;2016-04-02Z;2016-11-06Z
14728;b47dhoi5xvnyws621lcs38ixh;2015;2015-04-24Z;2015-11-08Z
14729;8gl3qcz0732ydw56tddkhtzyh;2014;2014-04-25Z;2014-11-02Z
14730;7mlkwtqrtq35418ylw4wtsg1r;2013;2013-03-29Z;2013-11-03Z
14731;8r7qefwzt8whyv9w48c2xxv4l;2012;2012-03-30Z;2012-11-04Z
14732;6vpls50ucu64qzrmcxobzgz4l;2011;2011-03-20Z;2011-11-06Z
14733;88a0mlzgtg6hb37rauhqxp68l;2010;2010-03-21Z;2010-11-14Z
14734;6fayw2z5s1gruf71vhs68jowl;2009;2009-04-25Z;2009-11-22Z
14735;2ja58o9n0q5lpnrlhdswv42j9;2008;2008-06-06Z;2008-11-23Z
14736;4k6jlu15yo3mch93s76izldxx;2007;2007-06-14Z;2007-12-02Z
14737;4jkl8jrjuuok51o3m1vk4wu6t;2006;2006-05-26Z;2006-12-03Z
14738;ei4s2z1xxn3k5rpa2nca1fydx;2005;2005-06-10Z;2005-12-04Z
14739;ai3fiuc68irfyd0m6ctzmm85x;2004;2004-09-09Z;2004-10-24Z
14740;b0wsiqtcp7ww14v4c0tpc4rv8;2024;2024-02-10Z;2024-02-10Z
14741;djmk45s1gej1fvc739u6eb8k4;2023;2023-02-10Z;2023-02-10Z
14742;3tbvnkwei76h613mbzezc1no4;2022;2022-02-11Z;2022-02-11Z
14743;4uirfgmzgily0y1i51qksvaei;2021;2021-03-12Z;2021-03-12Z
14744;1l0ytzdc6if10anevp3xjibmy;2019;2019-02-09Z;2019-02-09Z
14745;6pd1hhhpt2s2u5njcf2ap6l0p;2018;2018-02-11Z;2018-02-11Z
14746;bvp4jy654bmv4ej3s5sw6295;2017;2017-02-17Z;2017-02-17Z
14747;992q19gx52odl4bjl93pqchd5;2016;2016-02-27Z;2016-02-27Z
14748;d67r4umhgcw70ef3nqboxj2l1;2015;2015-02-28Z;2015-02-28Z
14749;djxavqgss9a142xqvtgsxsa8a;2014;2014-03-02Z;2014-03-02Z
14750;du49d9fj22xy60xzudwlahyc4;2023;2023-07-09Z;2023-11-06Z
14751;53ea4fzfsjin43rbl0mq0nims;2022;2022-07-09Z;2022-11-06Z
14752;d62ajfuzw06wf99d6itslk3ys;2021;2021-08-13Z;2021-11-21Z
14753;9zcpu9e6dbxxuona7iy6ckqac;2020;2020-09-19Z;2020-12-12Z
14754;4uslf5mcdnrc4mm4gg0mi8xlg;2023;2023-02-17Z;2023-11-05Z
14755;c817yvizic0lxixtecmszkaok;2022;2022-02-18Z;2022-11-04Z
14756;3e8f3jp774ip9gfiasug1co44;2021;2021-03-26Z;2021-11-19Z
14757;60fgwroolmqgu5lzmtv6zygdm;2020;2020-02-21Z;2020-11-06Z
14758;22aebt8d6qb34t6pqyma8v9m2;2019;2019-02-22Z;2019-10-25Z
14759;bqcii7oee3v3efmeo2w57sqy2;2018;2018-02-23Z;2018-10-19Z
14760;7xccftg6a6z6rpo7yesrhiwa1;2017;2017-02-24Z;2017-10-07Z
14761;apq6j060gyp01bbgmg9hdbbop;2016;2016-03-04Z;2016-10-28Z
14762;1my6101toegh1az5q5sj7qup5;2015;2015-03-06Z;2015-10-30Z
14763;cr3witx8jy4g3rx5dgmm4eimk;2014;2014-03-07Z;2014-10-24Z
14764;c0jggctdye692ncud769evt2q;2013;2013-03-08Z;2013-10-25Z
14765;7bt27ei3m8erufzpm4p1flfit;2012;2012-03-02Z;2012-10-26Z
14766;ewjptvwicngjkrp52f6a2pfit;2011;2011-03-04Z;2011-10-29Z
14767;aoddsjujif1ewk31ok0ekwslx;2010;2010-03-05Z;2010-11-02Z
14768;dqzfas2pisgoql4nimx1qy6s5;2009;2009-03-06Z;2009-11-10Z
14769;3f4z2po2slmmdmc1siaxi38ph;2008;2008-03-07Z;2008-11-15Z
14770;1bc5la5wtnh76j25mu8qygnh1;2007;2007-03-08Z;2007-11-16Z
14771;zq4fkdibbdx40s3zrdf0qaqd;2006;2006-03-10Z;2006-11-19Z
14772;4wodye783wt4xdnj4123rud3p;2005;2005-03-18Z;2005-11-19Z
14773;40sre1xadyjv7m3hysozwkus5;2004;2004-03-18Z;2004-11-20Z
14774;ba7uplxrhzne4crx6s9hvutp1;2003;2003-04-10Z;2003-11-30Z
14775;ba5i8wmhm5pvdrzt9dmnec9g5;2002/2003;2002-01-04Z;2003-01-26Z
14776;ba3vkb8wpsbc49t6w68018st1;2001/2002;2001-08-12Z;2002-03-31Z
14777;96fnojo1od24zg7r3p3zwi4t1;2000/2001;2000-08-11Z;2001-05-12Z
14778;96cy310yu5lhsxnctuqx24qfp;1999/2000;1999-08-08Z;2000-04-22Z
14779;969cgw0nmf3wbzvd4pt3gf8id;1998/1999;1998-08-30Z;1999-05-02Z
14780;966pfbl806xtz2pxh8bpkkixh;1997/1998;1997-08-29Z;1998-04-25Z
14781;22swaxblrct9z28x1ydaaxhw;2022;2022-03-08Z;2022-09-14Z
14782;4fghdogeqeay1fu2h1np2hppm;2020;2020-03-08Z;2020-03-23Z
14783;dtv01o3m17785i2s8805ug5m2;2019;2019-03-04Z;2019-09-14Z
14784;bz69mscv1l45ds9645ybs7s6i;2018;2018-03-12Z;2018-09-16Z
14785;4erljf3kd15ffxjuybmjrg161;2017;2017-03-27Z;2017-09-16Z
14786;bpy49xpkhpx26xn32lbdpov6x;2016;2016-03-21Z;2016-09-17Z
14787;ab1bgxhy3vmoj9jmpr7ty6dpl;2015;2015-03-09Z;2015-09-19Z
14788;4vefcgcufk30lftyx2unrckxj;2014;2014-03-10Z;2014-09-20Z
14789;7vtjmsd7urs6i0b55rb2bo3t5;2013;2013-03-02Z;2013-09-21Z
14790;avax4n507qzg003ci3bnvses5;2012;2012-03-26Z;2012-09-22Z
14791;6vs1258uleyqr6h4ojt45ly39;2011;2011-03-14Z;2011-09-24Z
14792;5sk3p5km72qanu7picfb0jjdh;2010;2010-03-22Z;2010-09-25Z
14793;1um4pvv5mxldwry36m4alaz9;2009;2009-03-30Z;2009-09-26Z
14794;93rtszddq8uebm2xcrpnka7kl;2008;2008-03-24Z;2008-09-27Z
14795;doanq9qjxvg2jmvbaxzgdqqc5;2007;2007-04-01Z;2007-10-09Z
14796;2rvvpohmmb4edo2rr2aan5h3p;2006;2006-03-27Z;2006-09-18Z
14797;ei6f7kj0x8nwdsk22qbvhv4d1;2005;2005-05-30Z;2005-09-20Z
14798;9h6h4irzcugdw8evv38ui13l6;2023;2023-01-27Z;2023-04-16Z
14799;4bqjry6yvunrisn3bsys3kjfu;2018/2019;2019-02-18Z;2019-11-16Z
14800;c0zrmv64c276n7v94013ks3u2;2017/2018;2018-02-04Z;2018-09-28Z
14801;ea48s758ktxi4syp44tla8max;2016/2017;2017-01-31Z;2017-10-04Z
14802;1ef32nko3dxvpp4bnw9o5zyzt;2015/2016;2016-02-05Z;2016-08-29Z
14803;8sk9iy7b2zguxmor5spg6d2ol;2014/2015;2015-02-09Z;2015-10-26Z
14804;3gh816rse1nnm9tcbo2ddr2dr;2013/2014;2014-02-01Z;2014-09-09Z
14805;e9cmp1pnf9shotshpy1wlpzpw;2022/2023;2022-08-19Z;2023-05-31Z
14806;3phag982hanz9zajmrw23f8yc;2022/2023;2023-01-21Z;2023-09-19Z
14807;97ioh32er79c6kmsx7e9ti6i2;2021/2022;2022-01-28Z;2022-09-19Z
14808;ere9ord2eztqwvbqcsrefhj6y;2019/2020;2020-02-07Z;2020-03-03Z
14809;6v43af9n0xp91ygrwyft28ve;2018/2019;2019-01-04Z;2019-03-22Z
14810;6vpfdq0qbpq9juveywxz05qp6;2017/2018;2017-11-23Z;2018-03-23Z
14811;2sirbs5w4lf8eeyabm9xuajca;2016/2017;2017-01-25Z;2017-06-12Z
14812;dtcz3wwhxjpg4ze95qn9bphxw;2022/2023;2022-09-01Z;2023-05-31Z
14813;6093nsj3d4hdlhnc3q3lipq1g;2023;2023-11-11Z;2023-11-11Z
14814;3bid87qxc5eji4hdgarhyhams;2022;2022-11-11Z;2022-11-11Z
14815;5vmb5ypnbwunmhljfv3vfu9ec;2021;2021-11-26Z;2021-11-26Z
14816;6jqxh5dry7dubweymaojmx3l6;2020;2020-11-15Z;2020-11-15Z
14817;58skvdo5kb4h81is5l41c18q2;2019;2019-10-28Z;2019-11-01Z
14818;b96zlzuioeewoqnmk0n51vht5;2018;2018-10-29Z;2018-11-02Z
14819;acau7avhse11kpxw6yilz28yx;2016;2016-10-31Z;2016-11-04Z
14820;8no8pcdaredlwtc0uvjrn4hjp;2015;2015-11-02Z;2015-11-06Z
14821;2ydfukjy6ksjtd2hol020d5g5;2014;2014-10-27Z;2014-10-31Z
14822;2ndpufrdfmvr5p4t1gcuk6tds;2013;2013-10-28Z;2013-11-01Z
14823;br07doypu8vm9gnvsrizo3il1;2012;2012-10-30Z;2012-11-02Z
14824;639voo5fipz6ge88j2htoez11;2011;2011-11-01Z;2011-11-04Z
14825;bssbrted41b5vkl849mdhy28l;2010;2010-11-05Z;2010-11-08Z
14826;dwescsapj9771acoajqubhe51;2009;2009-11-13Z;2009-11-16Z
14827;dwicx480xj0927vu1buub4edx;2007;2007-11-20Z;2007-11-23Z
14828;dwleidjip11x5obbe3ae07snp;2006;2006-11-22Z;2006-11-25Z
14829;dwq6hhf75g9g1nc3bi7cf6sid;2005;2005-11-22Z;2005-11-25Z
14830;2zyid4w1488djvehvi964sr85;2003;2003-12-03Z;2003-12-13Z
14831;3014rp8cm22iwtukgtcs2vvth;2002/2003;2003-01-29Z;2003-02-08Z
14832;52ybb9061obxw5n2hgqym54np;2001/2002;2002-04-20Z;2002-04-23Z
14833;52zntjauscis92az7p0siwul1;2000/2001;2001-05-15Z;2001-05-18Z
14834;532486lilu8r0jhwyv2ft79hx;1999/2000;2000-05-03Z;2000-05-06Z
14835;535h10g7w2pfuzzn04h8vo6ad;1998/1999;1999-05-05Z;1999-05-08Z
14836;539jcnw0tkrefeiclx7rf22mt;1997/1998;1998-05-05Z;1998-05-08Z
14837;v6n45x1ebl4hz3g4rzykao5x;2010;2010-11-02Z;2010-11-06Z
14838;dwt8hjiw32212irlem0lij4r9;2008;2008-11-18Z;2008-11-21Z
14839;946ct1pmbf8u9oimt070qz3f8;2023;2023-02-17Z;2023-11-03Z
14840;9yemch8g4xvncbelf92z6pkic;2022;2022-02-18Z;2022-11-06Z
14841;82jdkpr7upitklwbt5268vmz8;2021;2021-03-19Z;2021-11-19Z
14842;deu6p0xjzs87il5wrfvi6kh9m;2020;2020-02-14Z;2020-11-09Z
14843;2vat5i4vy2qtoiij7eu1du162;2019;2019-02-15Z;2019-10-25Z
14844;56yekbcoqt2nj8hobjs3bplyi;2018;2018-02-16Z;2018-10-26Z
14845;9dqra7tvtm6rrytxl90h15iax;2017;2017-02-24Z;2017-10-27Z
14846;dsr82596rfd6zs7ll3h8qbsvd;2016;2016-03-04Z;2016-10-28Z
14847;2iv7uon2m74in42sec29f64tl;2015;2015-03-06Z;2015-10-30Z
14848;dr5sglkia5zu3tcd0nsjn5esn;2014;2014-03-07Z;2014-10-24Z
14849;9eyn1goj30vc9kqbe90f6fpo;2013;2013-03-08Z;2013-10-25Z
14850;3r7apb6eblpikr170u33eepxx;2012;2012-03-02Z;2012-10-26Z
14851;ewif0fmnnoozqc5802detzn4l;2011;2011-03-04Z;2011-10-28Z
14852;e5cs6bgof2rriebvldcg5hk2d;2010;2010-03-05Z;2010-10-29Z
14853;bmvdnr1p081s6sbtylyt8434l;2009;2009-03-06Z;2009-11-10Z
14854;1baxsjq3gruvbk1kw5s2suwnp;2008;2008-03-07Z;2008-11-14Z
14855;as7qz1jei4aeteoohys2u6bbp;2007;2007-03-09Z;2007-11-09Z
14856;bxj7fka7zz2uuaq66wfzr7sut;2006;2006-03-10Z;2006-11-17Z
14857;4wlwmc53a5ukmh2vo6fq3yzth;2005;2005-03-16Z;2005-11-18Z
14858;40qhras09n7p4w4q3mn9jmtat;2004;2004-03-19Z;2004-11-22Z
14859;31oheki0n0ac1cstzmn5xb8id;2003;2003-04-10Z;2003-11-30Z
14860;33mztpua6y2epzp7m7qoyoy51;2002/2003;2002-07-05Z;2003-01-25Z
14861;341k8c4xvde498ysii76m8ted;2001/2002;2001-08-09Z;2002-03-31Z
14862;541zql7qrlnq3vrqigr7dzvth;2000/2001;2000-01-03Z;2001-05-08Z
14863;55hiedwyksfk7dgdenwdtyitx;1999/2000;1999-08-13Z;2000-04-23Z
14864;56p32s2r8b1j4t75qdqjvpryt;1998/1999;1998-08-30Z;1999-05-02Z
14865;572cyauscz2zpgq4qb027vjrp;1997/1998;1997-08-30Z;1998-05-03Z
14866;57g5dgmjlgm2x6jq1jltkhsyd;1996/1997;1996-08-31Z;1997-04-27Z
14867;57uim8xerz8uv1x7tl45ed6mt;1995/1996;1995-01-06Z;1996-04-28Z
14868;588j8kpg6xwpq2nt8malud9sl;1994/1995;1994-08-28Z;1995-04-25Z
14869;86sjsz9b9ctdha9pav4g894b8;2023;2023-02-26Z;2023-11-30Z
14870;dzyxni2kmqko00g0uqup88x78;2022;2022-03-06Z;2022-11-30Z
14871;erxwjmcbkuokdvje5j0y2z3f8;2021;2021-06-27Z;2021-11-20Z
14872;8u6y0efbtj7lx1i45r4lmvasq;2019;2019-04-27Z;2019-07-21Z
14873;31etk1d1x9pj1l3e6vzelu54a;2018;2018-05-05Z;2018-09-15Z
14874;4718suvqw89dlqo0g26scwru1;2017;2017-05-27Z;2017-09-23Z
14875;c9tbj9u7n3q6etzsqrjzhey21;2015/2016;2016-01-09Z;2016-05-15Z
14876;9nh3kcp1j5aw7absqq493kr9;2014/2015;2014-10-05Z;2015-04-26Z
14877;1beggy5tm1ze9sex33plg7ilf;2013/2014;2014-01-19Z;2014-05-18Z
14878;417bw3ua9mex63cl4hhzeh6ok;2023;2023-03-04Z;2023-11-11Z
